,Time,True_type,Predicted_type,True_zone,Predicted_zone,Depth
871,10,salmon,salmon,4,4,20
872,10,salmon,salmon,2,2,20
873,10,salmon,None,2,0,20
874,10,salmon,salmon,4,4,20
875,10,salmon,None,3,0,20
876,10,salmon,None,2,0,20
877,10,salmon,None,4,0,20
878,10,salmon,None,4,0,20
879,10,salmon,None,3,0,20
880,10,salmon,None,2,0,20
881,10,salmon,None,2,0,20
882,10,salmon,None,4,0,20
883,10,salmon,None,2,0,20
884,10,salmon,None,3,0,20
885,10,salmon,None,4,0,20
886,10,salmon,None,2,0,20
887,10,salmon,None,2,0,20
888,10,salmon,None,3,0,20
889,10,salmon,None,4,0,20
890,10,clown,clown,3,0,30
891,10,clown,clown,3,3,30
892,10,clown,None,4,0,30
893,10,clown,None,3,0,30
894,10,clown,clown,2,0,30
895,10,clown,None,4,0,30
896,10,clown,None,3,0,30
897,10,clown,None,2,0,30
898,10,clown,None,1,0,30
899,10,clown,None,2,0,30
900,11,tuna,tuna,1,0,10
901,11,tuna,None,1,0,10
902,11,tuna,None,4,0,10
903,11,tuna,None,1,0,10
904,11,tuna,None,3,0,10
905,11,tuna,None,3,0,10
906,11,tuna,None,1,0,10
907,11,tuna,None,1,0,10
908,11,tuna,None,1,0,10
909,11,tuna,tuna,1,1,10
910,11,tuna,None,1,0,10
911,11,tuna,None,4,0,10
912,11,tuna,None,2,0,10
913,11,tuna,None,3,0,10
914,11,tuna,None,1,0,10
915,11,tuna,None,3,0,10
916,11,tuna,None,3,0,10
917,11,tuna,None,3,0,10
918,11,tuna,None,2,0,10
919,11,tuna,None,1,0,10
920,11,tuna,None,4,0,10
921,11,tuna,None,3,0,10
922,11,tuna,None,3,0,10
923,11,tuna,None,1,0,10
924,11,tuna,None,1,0,10
925,11,tuna,None,4,0,10
926,11,tuna,None,4,0,10
927,11,tuna,None,3,0,10
928,11,tuna,None,3,0,10
929,11,tuna,None,3,0,10
930,11,tuna,None,1,0,10
931,11,tuna,tuna,3,2,10
932,11,tuna,None,2,0,10
933,11,tuna,tuna,4,3,10
934,11,tuna,None,1,0,10
935,11,tuna,None,3,0,10
936,11,tuna,None,1,0,10
937,11,tuna,None,1,0,10
938,11,tuna,tuna,3,0,10
939,11,tuna,None,1,0,10
940,11,salmon,None,2,0,20
941,11,salmon,None,2,0,20
942,11,salmon,None,2,0,20
943,11,salmon,salmon,4,4,20
944,11,salmon,None,4,0,20
945,11,salmon,None,1,0,20
946,11,salmon,None,3,0,20
947,11,salmon,None,1,0,20
948,11,salmon,None,2,0,20
949,11,salmon,None,1,0,20
950,11,salmon,salmon,3,2,20
951,11,salmon,None,1,0,20
952,11,salmon,None,3,0,20
953,11,salmon,None,4,0,20
954,11,salmon,None,3,0,20
955,11,salmon,None,1,0,20
956,11,salmon,None,1,0,20
957,11,salmon,None,2,0,20
958,11,salmon,None,2,0,20
959,11,salmon,None,1,0,20
960,11,salmon,None,4,0,20
961,11,salmon,salmon,4,4,20
962,11,salmon,salmon,2,2,20
963,11,salmon,None,2,0,20
964,11,salmon,salmon,4,4,20
965,11,salmon,None,3,0,20
966,11,salmon,None,2,0,20
967,11,salmon,None,4,0,20
968,11,salmon,None,4,0,20
969,11,salmon,None,3,0,20
970,11,salmon,None,2,0,20
971,11,salmon,None,2,0,20
972,11,salmon,None,4,0,20
973,11,salmon,None,2,0,20
974,11,salmon,None,3,0,20
975,11,salmon,None,4,0,20
976,11,salmon,None,2,0,20
977,11,salmon,None,2,0,20
978,11,salmon,None,3,0,20
979,11,salmon,None,4,0,20
980,11,clown,clown,3,0,30
981,11,clown,clown,3,3,30
982,11,clown,None,4,0,30
983,11,clown,None,3,0,30
984,11,clown,clown,2,0,30
985,11,clown,None,4,0,30
986,11,clown,None,3,0,30
987,11,clown,None,2,0,30
988,11,clown,None,1,0,30
989,11,clown,None,2,0,30
990,12,tuna,tuna,1,0,10
991,12,tuna,None,1,0,10
992,12,tuna,None,4,0,10
993,12,tuna,None,1,0,10
994,12,tuna,None,3,0,10
995,12,tuna,None,3,0,10
996,12,tuna,None,1,0,10
997,12,tuna,None,1,0,10
998,12,tuna,None,1,0,10
999,12,tuna,tuna,1,1,10
1000,12,tuna,None,1,0,10
1001,12,tuna,None,4,0,10
1002,12,tuna,None,2,0,10
1003,12,tuna,None,3,0,10
1004,12,tuna,None,1,0,10
1005,12,tuna,None,3,0,10
1006,12,tuna,None,3,0,10
1007,12,tuna,None,3,0,10
1008,12,tuna,None,2,0,10
1009,12,tuna,None,1,0,10
1010,12,tuna,None,4,0,10
1011,12,tuna,None,3,0,10
1012,12,tuna,None,3,0,10
1013,12,tuna,None,1,0,10
1014,12,tuna,None,1,0,10
1015,12,tuna,None,4,0,10
1016,12,tuna,None,4,0,10
1017,12,tuna,None,3,0,10
1018,12,tuna,None,3,0,10
1019,12,tuna,None,3,0,10
1020,12,tuna,None,1,0,10
1021,12,tuna,tuna,3,2,10
1022,12,tuna,None,2,0,10
1023,12,tuna,tuna,3,3,10
1024,12,tuna,None,1,0,10
1025,12,tuna,None,3,0,10
1026,12,tuna,None,1,0,10
1027,12,tuna,None,1,0,10
1028,12,tuna,tuna,3,0,10
1029,12,tuna,None,1,0,10
1030,12,salmon,None,2,0,20
1031,12,salmon,None,2,0,20
1032,12,salmon,None,2,0,20
1033,12,salmon,salmon,4,4,20
1034,12,salmon,None,4,0,20
1035,12,salmon,None,4,0,20
1036,12,salmon,None,3,0,20
1037,12,salmon,None,1,0,20
1038,12,salmon,None,2,0,20
1039,12,salmon,None,1,0,20
1040,12,salmon,salmon,3,2,20
1041,12,salmon,None,1,0,20
1042,12,salmon,None,3,0,20
1043,12,salmon,None,4,0,20
1044,12,salmon,None,3,0,20
1045,12,salmon,None,2,0,20
1046,12,salmon,None,1,0,20
1047,12,salmon,None,2,0,20
1048,12,salmon,None,2,0,20
1049,12,salmon,None,1,0,20
1050,12,salmon,None,4,0,20
1051,12,salmon,salmon,4,4,20
1052,12,salmon,salmon,2,2,20
1053,12,salmon,None,2,0,20
1054,12,salmon,salmon,4,4,20
1055,12,salmon,None,3,0,20
1056,12,salmon,None,2,0,20
1057,12,salmon,None,4,0,20
1058,12,salmon,None,4,0,20
1059,12,salmon,None,3,0,20
1060,12,salmon,None,2,0,20
1061,12,salmon,None,2,0,20
1062,12,salmon,None,4,0,20
1063,12,salmon,None,2,0,20
1064,12,salmon,None,3,0,20
1065,12,salmon,None,4,0,20
1066,12,salmon,None,2,0,20
1067,12,salmon,None,2,0,20
1068,12,salmon,None,3,0,20
1069,12,salmon,None,4,0,20
1070,12,clown,clown,3,0,30
1071,12,clown,clown,2,3,30
1072,12,clown,None,4,0,30
1073,12,clown,None,3,0,30
1074,12,clown,clown,2,0,30
1075,12,clown,None,4,0,30
1076,12,clown,None,3,0,30
1077,12,clown,None,2,0,30
1078,12,clown,None,1,0,30
1079,12,clown,None,2,0,30
1080,13,tuna,tuna,1,0,10
1081,13,tuna,None,1,0,10
1082,13,tuna,None,4,0,10
1083,13,tuna,None,1,0,10
1084,13,tuna,None,3,0,10
1085,13,tuna,None,3,0,10
1086,13,tuna,None,1,0,10
1087,13,tuna,None,1,0,10
1088,13,tuna,None,1,0,10
1089,13,tuna,tuna,1,1,10
1090,13,tuna,None,1,0,10
1091,13,tuna,None,4,0,10
1092,13,tuna,None,2,0,10
1093,13,tuna,None,3,0,10
1094,13,tuna,None,1,0,10
1095,13,tuna,None,2,0,10
1096,13,tuna,None,3,0,10
1097,13,tuna,None,3,0,10
1098,13,tuna,None,2,0,10
1099,13,tuna,None,1,0,10
1100,13,tuna,None,4,0,10
1101,13,tuna,None,3,0,10
1102,13,tuna,None,3,0,10
1103,13,tuna,None,1,0,10
1104,13,tuna,None,1,0,10
1105,13,tuna,None,4,0,10
1106,13,tuna,None,4,0,10
1107,13,tuna,None,3,0,10
1108,13,tuna,None,3,0,10
1109,13,tuna,None,3,0,10
1110,13,tuna,None,1,0,10
1111,13,tuna,tuna,3,2,10
1112,13,tuna,None,2,0,10
1113,13,tuna,tuna,3,3,10
1114,13,tuna,None,1,0,10
1115,13,tuna,None,3,0,10
1116,13,tuna,None,1,0,10
1117,13,tuna,None,1,0,10
1118,13,tuna,tuna,3,0,10
1119,13,tuna,None,1,0,10
1120,13,salmon,None,2,0,20
1121,13,salmon,None,2,0,20
1122,13,salmon,None,2,0,20
1123,13,salmon,salmon,4,4,20
1124,13,salmon,None,4,0,20
1125,13,salmon,None,4,0,20
1126,13,salmon,None,3,0,20
1127,13,salmon,None,1,0,20
1128,13,salmon,None,2,0,20
1129,13,salmon,None,1,0,20
1130,13,salmon,salmon,2,2,20
1131,13,salmon,None,1,0,20
1132,13,salmon,None,3,0,20
1133,13,salmon,None,4,0,20
1134,13,salmon,None,3,0,20
1135,13,salmon,salmon,2,2,20
1136,13,salmon,None,1,0,20
1137,13,salmon,None,2,0,20
1138,13,salmon,None,2,0,20
1139,13,salmon,None,1,0,20
1140,13,salmon,None,4,0,20
1141,13,salmon,salmon,4,4,20
1142,13,salmon,salmon,2,2,20
1143,13,salmon,None,2,0,20
1144,13,salmon,salmon,4,4,20
1145,13,salmon,None,3,0,20
1146,13,salmon,None,2,0,20
1147,13,salmon,None,4,0,20
1148,13,salmon,None,4,0,20
1149,13,salmon,None,3,0,20
1150,13,salmon,None,2,0,20
1151,13,salmon,None,2,0,20
1152,13,salmon,None,4,0,20
1153,13,salmon,None,2,0,20
1154,13,salmon,None,3,0,20
1155,13,salmon,None,4,0,20
1156,13,salmon,None,2,0,20
1157,13,salmon,None,2,0,20
1158,13,salmon,None,3,0,20
1159,13,salmon,None,4,0,20
1160,13,clown,clown,3,0,30
1161,13,clown,clown,2,3,30
1162,13,clown,None,4,0,30
1163,13,clown,clown,3,0,30
1164,13,clown,clown,2,0,30
1165,13,clown,None,4,0,30
1166,13,clown,None,3,0,30
1167,13,clown,None,2,0,30
1168,13,clown,None,1,0,30
1169,13,clown,None,2,0,30
1170,14,tuna,tuna,1,0,10
1171,14,tuna,None,1,0,10
1172,14,tuna,None,4,0,10
1173,14,tuna,None,1,0,10
1174,14,tuna,None,3,0,10
1175,14,tuna,None,3,0,10
1176,14,tuna,None,1,0,10
1177,14,tuna,None,1,0,10
1178,14,tuna,None,1,0,10
1179,14,tuna,tuna,1,1,10
1180,14,tuna,None,1,0,10
1181,14,tuna,None,4,0,10
1182,14,tuna,None,2,0,10
1183,14,tuna,None,3,0,10
1184,14,tuna,None,1,0,10
1185,14,tuna,None,2,0,10
1186,14,tuna,None,3,0,10
1187,14,tuna,None,3,0,10
1188,14,tuna,None,2,0,10
1189,14,tuna,None,1,0,10
1190,14,tuna,None,4,0,10
1191,14,tuna,None,3,0,10
1192,14,tuna,None,3,0,10
1193,14,tuna,None,1,0,10
1194,14,tuna,None,1,0,10
1195,14,tuna,None,4,0,10
1196,14,tuna,None,4,0,10
1197,14,tuna,None,3,0,10
1198,14,tuna,None,3,0,10
1199,14,tuna,None,3,0,10
1200,14,tuna,None,1,0,10
1201,14,tuna,tuna,3,2,10
1202,14,tuna,None,2,0,10
1203,14,tuna,tuna,3,3,10
1204,14,tuna,None,1,0,10
1205,14,tuna,None,3,0,10
1206,14,tuna,None,1,0,10
1207,14,tuna,None,1,0,10
1208,14,tuna,tuna,3,0,10
1209,14,tuna,None,1,0,10
1210,14,salmon,None,2,0,20
1211,14,salmon,None,2,0,20
1212,14,salmon,None,2,0,20
1213,14,salmon,salmon,4,3,20
1214,14,salmon,None,4,0,20
1215,14,salmon,None,4,0,20
1216,14,salmon,None,3,0,20
1217,14,salmon,None,1,0,20
1218,14,salmon,None,2,0,20
1219,14,salmon,None,1,0,20
1220,14,salmon,salmon,2,2,20
1221,14,salmon,None,1,0,20
1222,14,salmon,None,3,0,20
1223,14,salmon,None,4,0,20
1224,14,salmon,None,3,0,20
1225,14,salmon,salmon,2,2,20
1226,14,salmon,None,1,0,20
1227,14,salmon,None,2,0,20
1228,14,salmon,None,2,0,20
1229,14,salmon,None,1,0,20
1230,14,salmon,None,4,0,20
1231,14,salmon,salmon,4,4,20
1232,14,salmon,salmon,2,2,20
1233,14,salmon,None,2,0,20
1234,14,salmon,salmon,4,4,20
1235,14,salmon,None,3,0,20
1236,14,salmon,None,2,0,20
1237,14,salmon,None,4,0,20
1238,14,salmon,None,4,0,20
1239,14,salmon,None,3,0,20
1240,14,salmon,None,2,0,20
1241,14,salmon,None,2,0,20
1242,14,salmon,None,4,0,20
1243,14,salmon,None,2,0,20
1244,14,salmon,None,3,0,20
1245,14,salmon,None,4,0,20
1246,14,salmon,None,2,0,20
1247,14,salmon,None,2,0,20
1248,14,salmon,None,3,0,20
1249,14,salmon,None,4,0,20
1250,14,clown,clown,3,0,30
1251,14,clown,clown,2,3,30
1252,14,clown,None,4,0,30
1253,14,clown,clown,3,0,30
1254,14,clown,clown,2,0,30
1255,14,clown,None,4,0,30
1256,14,clown,None,3,0,30
1257,14,clown,None,2,0,30
1258,14,clown,None,1,0,30
1259,14,clown,None,2,0,30
1260,15,tuna,tuna,1,0,10
1261,15,tuna,None,1,0,10
1262,15,tuna,None,4,0,10
1263,15,tuna,None,1,0,10
1264,15,tuna,None,2,0,10
1265,15,tuna,None,3,0,10
1266,15,tuna,None,1,0,10
1267,15,tuna,None,1,0,10
1268,15,tuna,None,1,0,10
1269,15,tuna,tuna,1,1,10
1270,15,tuna,None,1,0,10
1271,15,tuna,None,4,0,10
1272,15,tuna,None,2,0,10
1273,15,tuna,None,3,0,10
1274,15,tuna,None,1,0,10
1275,15,tuna,None,2,0,10
1276,15,tuna,None,3,0,10
1277,15,tuna,None,3,0,10
1278,15,tuna,None,2,0,10
1279,15,tuna,None,1,0,10
1280,15,tuna,None,4,0,10
1281,15,tuna,None,3,0,10
1282,15,tuna,None,3,0,10
1283,15,tuna,None,1,0,10
1284,15,tuna,None,1,0,10
1285,15,tuna,None,4,0,10
1286,15,tuna,None,4,0,10
1287,15,tuna,None,3,0,10
1288,15,tuna,None,3,0,10
1289,15,tuna,None,3,0,10
1290,15,tuna,None,1,0,10
1291,15,tuna,tuna,3,2,10
1292,15,tuna,None,2,0,10
1293,15,tuna,tuna,3,3,10
1294,15,tuna,None,1,0,10
1295,15,tuna,None,3,0,10
1296,15,tuna,None,1,0,10
1297,15,tuna,None,1,0,10
1298,15,tuna,tuna,3,0,10
1299,15,tuna,None,1,0,10
1300,15,salmon,salmon,1,1,20
1301,15,salmon,None,2,0,20
1302,15,salmon,None,2,0,20
1303,15,salmon,salmon,4,3,20
1304,15,salmon,None,4,0,20
1305,15,salmon,None,4,0,20
1306,15,salmon,None,3,0,20
1307,15,salmon,None,1,0,20
1308,15,salmon,None,2,0,20
1309,15,salmon,None,4,0,20
1310,15,salmon,salmon,2,2,20
1311,15,salmon,None,1,0,20
1312,15,salmon,None,3,0,20
1313,15,salmon,None,4,0,20
1314,15,salmon,None,3,0,20
1315,15,salmon,salmon,2,2,20
1316,15,salmon,None,1,0,20
1317,15,salmon,None,2,0,20
1318,15,salmon,None,2,0,20
1319,15,salmon,None,1,0,20
1320,15,salmon,None,4,0,20
1321,15,salmon,salmon,4,4,20
1322,15,salmon,salmon,3,2,20
1323,15,salmon,None,2,0,20
1324,15,salmon,salmon,4,4,20
1325,15,salmon,None,3,0,20
1326,15,salmon,None,2,0,20
1327,15,salmon,None,4,0,20
1328,15,salmon,None,4,0,20
1329,15,salmon,None,3,0,20
1330,15,salmon,None,2,0,20
1331,15,salmon,None,2,0,20
1332,15,salmon,None,4,0,20
1333,15,salmon,None,2,0,20
1334,15,salmon,None,3,0,20
1335,15,salmon,None,4,0,20
1336,15,salmon,None,2,0,20
1337,15,salmon,None,2,0,20
1338,15,salmon,None,3,0,20
1339,15,salmon,None,4,0,20
1340,15,clown,clown,3,0,30
1341,15,clown,clown,2,3,30
1342,15,clown,None,4,0,30
1343,15,clown,clown,3,0,30
1344,15,clown,clown,2,0,30
1345,15,clown,None,4,0,30
1346,15,clown,None,3,0,30
1347,15,clown,None,2,0,30
1348,15,clown,None,2,0,30
1349,15,clown,None,2,0,30
1350,16,tuna,tuna,1,0,10
1351,16,tuna,None,1,0,10
1352,16,tuna,None,4,0,10
1353,16,tuna,None,1,0,10
1354,16,tuna,None,2,0,10
1355,16,tuna,None,3,0,10
1356,16,tuna,None,1,0,10
1357,16,tuna,None,1,0,10
1358,16,tuna,None,1,0,10
1359,16,tuna,tuna,1,1,10
1360,16,tuna,None,1,0,10
1361,16,tuna,None,4,0,10
1362,16,tuna,None,2,0,10
1363,16,tuna,None,3,0,10
1364,16,tuna,None,1,0,10
1365,16,tuna,None,2,0,10
1366,16,tuna,None,3,0,10
1367,16,tuna,None,3,0,10
1368,16,tuna,tuna,1,1,10
1369,16,tuna,None,1,0,10
1370,16,tuna,None,4,0,10
1371,16,tuna,None,3,0,10
1372,16,tuna,None,3,0,10
1373,16,tuna,None,1,0,10
1374,16,tuna,None,1,0,10
1375,16,tuna,None,4,0,10
1376,16,tuna,None,4,0,10
1377,16,tuna,None,3,0,10
1378,16,tuna,None,3,0,10
1379,16,tuna,None,3,0,10
1380,16,tuna,None,1,0,10
1381,16,tuna,tuna,3,2,10
1382,16,tuna,None,2,0,10
1383,16,tuna,tuna,3,3,10
1384,16,tuna,None,1,0,10
1385,16,tuna,None,3,0,10
1386,16,tuna,None,1,0,10
1387,16,tuna,None,1,0,10
1388,16,tuna,tuna,3,0,10
1389,16,tuna,None,1,0,10
1390,16,salmon,salmon,1,1,20
1391,16,salmon,None,2,0,20
1392,16,salmon,None,2,0,20
1393,16,salmon,salmon,4,3,20
1394,16,salmon,None,4,0,20
1395,16,salmon,None,4,0,20
1396,16,salmon,salmon,3,2,20
1397,16,salmon,None,1,0,20
1398,16,salmon,None,2,0,20
1399,16,salmon,None,4,0,20
1400,16,salmon,salmon,2,2,20
1401,16,salmon,None,1,0,20
1402,16,salmon,None,3,0,20
1403,16,salmon,None,4,0,20
1404,16,salmon,None,3,0,20
1405,16,salmon,salmon,2,2,20
1406,16,salmon,None,1,0,20
1407,16,salmon,None,2,0,20
1408,16,salmon,None,2,0,20
1409,16,salmon,None,1,0,20
1410,16,salmon,None,4,0,20
1411,16,salmon,salmon,4,4,20
1412,16,salmon,salmon,3,2,20
1413,16,salmon,None,2,0,20
1414,16,salmon,salmon,4,4,20
1415,16,salmon,None,3,0,20
1416,16,salmon,None,2,0,20
1417,16,salmon,None,4,0,20
1418,16,salmon,None,4,0,20
1419,16,salmon,None,3,0,20
1420,16,salmon,None,2,0,20
1421,16,salmon,None,2,0,20
1422,16,salmon,None,4,0,20
1423,16,salmon,None,2,0,20
1424,16,salmon,None,3,0,20
1425,16,salmon,None,4,0,20
1426,16,salmon,None,2,0,20
1427,16,salmon,None,2,0,20
1428,16,salmon,None,3,0,20
1429,16,salmon,None,4,0,20
1430,16,clown,clown,3,0,30
1431,16,clown,clown,2,3,30
1432,16,clown,None,4,0,30
1433,16,clown,clown,3,0,30
1434,16,clown,clown,2,0,30
1435,16,clown,None,4,0,30
1436,16,clown,None,3,0,30
1437,16,clown,None,2,0,30
1438,16,clown,None,2,0,30
1439,16,clown,None,2,0,30
1440,17,tuna,tuna,1,0,10
1441,17,tuna,None,1,0,10
1442,17,tuna,None,4,0,10
1443,17,tuna,None,1,0,10
1444,17,tuna,None,2,0,10
1445,17,tuna,None,3,0,10
1446,17,tuna,None,1,0,10
1447,17,tuna,None,1,0,10
1448,17,tuna,None,1,0,10
1449,17,tuna,tuna,1,1,10
1450,17,tuna,None,1,0,10
1451,17,tuna,None,4,0,10
1452,17,tuna,None,2,0,10
1453,17,tuna,None,3,0,10
1454,17,tuna,None,1,0,10
1455,17,tuna,None,2,0,10
1456,17,tuna,None,3,0,10
1457,17,tuna,None,3,0,10
1458,17,tuna,tuna,1,1,10
1459,17,tuna,None,1,0,10
1460,17,tuna,None,4,0,10
1461,17,tuna,None,3,0,10
1462,17,tuna,None,3,0,10
1463,17,tuna,None,1,0,10
1464,17,tuna,None,1,0,10
1465,17,tuna,None,4,0,10
1466,17,tuna,None,4,0,10
1467,17,tuna,None,3,0,10
1468,17,tuna,None,3,0,10
1469,17,tuna,None,3,0,10
1470,17,tuna,None,1,0,10
1471,17,tuna,tuna,3,2,10
1472,17,tuna,None,2,0,10
1473,17,tuna,tuna,3,3,10
1474,17,tuna,None,1,0,10
1475,17,tuna,None,3,0,10
1476,17,tuna,None,1,0,10
1477,17,tuna,None,1,0,10
1478,17,tuna,tuna,3,0,10
1479,17,tuna,None,1,0,10
1480,17,salmon,salmon,1,1,20
1481,17,salmon,None,2,0,20
1482,17,salmon,None,2,0,20
1483,17,salmon,salmon,3,3,20
1484,17,salmon,None,4,0,20
1485,17,salmon,None,4,0,20
1486,17,salmon,salmon,3,2,20
1487,17,salmon,None,1,0,20
1488,17,salmon,None,2,0,20
1489,17,salmon,None,1,0,20
1490,17,salmon,salmon,2,2,20
1491,17,salmon,None,1,0,20
1492,17,salmon,None,3,0,20
1493,17,salmon,None,4,0,20
1494,17,salmon,None,3,0,20
1495,17,salmon,salmon,2,2,20
1496,17,salmon,None,1,0,20
1497,17,salmon,None,2,0,20
1498,17,salmon,None,2,0,20
1499,17,salmon,None,1,0,20
1500,17,salmon,None,4,0,20
1501,17,salmon,salmon,4,4,20
1502,17,salmon,salmon,3,2,20
1503,17,salmon,None,2,0,20
1504,17,salmon,salmon,4,4,20
1505,17,salmon,None,3,0,20
1506,17,salmon,None,2,0,20
1507,17,salmon,None,4,0,20
1508,17,salmon,None,4,0,20
1509,17,salmon,None,2,0,20
1510,17,salmon,None,2,0,20
1511,17,salmon,None,2,0,20
1512,17,salmon,None,4,0,20
1513,17,salmon,None,2,0,20
1514,17,salmon,None,3,0,20
1515,17,salmon,None,4,0,20
1516,17,salmon,None,2,0,20
1517,17,salmon,None,2,0,20
1518,17,salmon,None,3,0,20
1519,17,salmon,None,4,0,20
1520,17,clown,clown,3,0,30
1521,17,clown,clown,2,3,30
1522,17,clown,None,4,0,30
1523,17,clown,clown,3,0,30
1524,17,clown,clown,2,0,30
1525,17,clown,None,4,0,30
1526,17,clown,clown,3,0,30
1527,17,clown,None,2,0,30
1528,17,clown,None,2,0,30
1529,17,clown,None,2,0,30
1530,18,tuna,tuna,1,0,10
1531,18,tuna,None,1,0,10
1532,18,tuna,None,4,0,10
1533,18,tuna,None,1,0,10
1534,18,tuna,None,2,0,10
1535,18,tuna,None,3,0,10
1536,18,tuna,None,1,0,10
1537,18,tuna,None,1,0,10
1538,18,tuna,None,1,0,10
1539,18,tuna,tuna,1,1,10
1540,18,tuna,None,1,0,10
1541,18,tuna,None,4,0,10
1542,18,tuna,None,2,0,10
1543,18,tuna,None,3,0,10
1544,18,tuna,None,1,0,10
1545,18,tuna,None,2,0,10
1546,18,tuna,None,3,0,10
1547,18,tuna,None,3,0,10
1548,18,tuna,tuna,1,1,10
1549,18,tuna,None,1,0,10
1550,18,tuna,None,4,0,10
1551,18,tuna,None,3,0,10
1552,18,tuna,None,3,0,10
1553,18,tuna,None,1,0,10
1554,18,tuna,None,1,0,10
1555,18,tuna,None,4,0,10
1556,18,tuna,None,4,0,10
1557,18,tuna,None,3,0,10
1558,18,tuna,None,3,0,10
1559,18,tuna,None,3,0,10
1560,18,tuna,None,1,0,10
1561,18,tuna,tuna,3,2,10
1562,18,tuna,None,2,0,10
1563,18,tuna,tuna,3,3,10
1564,18,tuna,None,1,0,10
1565,18,tuna,None,3,0,10
1566,18,tuna,None,1,0,10
1567,18,tuna,None,1,0,10
1568,18,tuna,tuna,3,0,10
1569,18,tuna,None,1,0,10
1570,18,salmon,salmon,1,1,20
1571,18,salmon,None,2,0,20
1572,18,salmon,None,2,0,20
1573,18,salmon,salmon,3,3,20
1574,18,salmon,None,4,0,20
1575,18,salmon,None,4,0,20
1576,18,salmon,salmon,2,2,20
1577,18,salmon,None,1,0,20
1578,18,salmon,None,2,0,20
1579,18,salmon,None,1,0,20
1580,18,salmon,salmon,2,2,20
1581,18,salmon,None,1,0,20
1582,18,salmon,None,3,0,20
1583,18,salmon,None,4,0,20
1584,18,salmon,None,3,0,20
1585,18,salmon,salmon,2,2,20
1586,18,salmon,None,1,0,20
1587,18,salmon,None,2,0,20
1588,18,salmon,salmon,2,2,20
1589,18,salmon,None,1,0,20
1590,18,salmon,None,4,0,20
1591,18,salmon,salmon,4,4,20
1592,18,salmon,salmon,3,2,20
1593,18,salmon,None,2,0,20
1594,18,salmon,salmon,4,4,20
1595,18,salmon,None,3,0,20
1596,18,salmon,None,2,0,20
1597,18,salmon,None,4,0,20
1598,18,salmon,None,4,0,20
1599,18,salmon,None,2,0,20
1600,18,salmon,None,2,0,20
1601,18,salmon,None,2,0,20
1602,18,salmon,None,4,0,20
1603,18,salmon,None,2,0,20
1604,18,salmon,None,3,0,20
1605,18,salmon,None,4,0,20
1606,18,salmon,None,2,0,20
1607,18,salmon,None,2,0,20
1608,18,salmon,None,3,0,20
1609,18,salmon,None,4,0,20
1610,18,clown,clown,3,0,30
1611,18,clown,clown,2,3,30
1612,18,clown,None,4,0,30
1613,18,clown,clown,3,0,30
1614,18,clown,clown,2,0,30
1615,18,clown,None,4,0,30
1616,18,clown,clown,3,0,30
1617,18,clown,None,2,0,30
1618,18,clown,None,2,0,30
1619,18,clown,None,2,0,30
1620,19,tuna,tuna,1,0,10
1621,19,tuna,None,1,0,10
1622,19,tuna,None,4,0,10
1623,19,tuna,None,1,0,10
1624,19,tuna,None,2,0,10
1625,19,tuna,None,3,0,10
1626,19,tuna,None,1,0,10
1627,19,tuna,None,1,0,10
1628,19,tuna,None,1,0,10
1629,19,tuna,tuna,1,1,10
1630,19,tuna,None,1,0,10
1631,19,tuna,None,4,0,10
1632,19,tuna,None,2,0,10
1633,19,tuna,None,3,0,10
1634,19,tuna,None,1,0,10
1635,19,tuna,None,2,0,10
1636,19,tuna,None,3,0,10
1637,19,tuna,None,3,0,10
1638,19,tuna,tuna,1,1,10
1639,19,tuna,None,1,0,10
1640,19,tuna,None,4,0,10
1641,19,tuna,None,3,0,10
1642,19,tuna,None,3,0,10
1643,19,tuna,None,1,0,10
1644,19,tuna,None,1,0,10
1645,19,tuna,None,4,0,10
1646,19,tuna,None,4,0,10
1647,19,tuna,None,3,0,10
1648,19,tuna,None,3,0,10
1649,19,tuna,None,3,0,10
1650,19,tuna,None,1,0,10
1651,19,tuna,tuna,3,2,10
1652,19,tuna,None,2,0,10
1653,19,tuna,tuna,3,3,10
1654,19,tuna,None,1,0,10
1655,19,tuna,None,3,0,10
1656,19,tuna,None,1,0,10
1657,19,tuna,None,1,0,10
1658,19,tuna,tuna,3,0,10
1659,19,tuna,None,1,0,10
1660,19,salmon,salmon,1,1,20
1661,19,salmon,None,2,0,20
1662,19,salmon,None,2,0,20
1663,19,salmon,salmon,3,3,20
1664,19,salmon,None,4,0,20
1665,19,salmon,None,4,0,20
1666,19,salmon,salmon,2,2,20
1667,19,salmon,None,1,0,20
1668,19,salmon,None,2,0,20
1669,19,salmon,None,1,0,20
1670,19,salmon,salmon,2,2,20
1671,19,salmon,None,1,0,20
1672,19,salmon,None,3,0,20
1673,19,salmon,None,4,0,20
1674,19,salmon,None,3,0,20
1675,19,salmon,salmon,2,2,20
1676,19,salmon,None,1,0,20
1677,19,salmon,None,1,0,20
1678,19,salmon,salmon,2,2,20
1679,19,salmon,None,1,0,20
1680,19,salmon,None,4,0,20
1681,19,salmon,salmon,4,4,20
1682,19,salmon,salmon,3,2,20
1683,19,salmon,None,2,0,20
1684,19,salmon,salmon,4,4,20
1685,19,salmon,None,3,0,20
1686,19,salmon,None,2,0,20
1687,19,salmon,None,4,0,20
1688,19,salmon,None,4,0,20
