,Time,Type,Zone1,Zone2,Zone3,Zone4
0,675,Tuna,-7.0,9.0,-28.0,26.0
1,675,Salmon,70.0,26.0,-100.0,4.0
2,675,Clown,96.0,-30.0,150.0,-216.0
0,676,Tuna,-7.0,9.0,-28.0,26.0
1,676,Salmon,72.0,26.0,-100.0,2.0
2,676,Clown,96.0,-30.0,150.0,-216.0
0,677,Tuna,-7.0,9.0,-29.0,27.0
1,677,Salmon,72.0,26.0,-101.0,3.0
2,677,Clown,99.0,-30.0,150.0,-219.0
0,678,Tuna,-7.0,9.0,-29.0,27.0
1,678,Salmon,74.0,26.0,-102.0,2.0
2,678,Clown,99.0,-30.0,150.0,-219.0
0,679,Tuna,-7.0,9.0,-30.0,28.0
1,679,Salmon,74.0,27.0,-102.0,1.0
2,679,Clown,99.0,-30.0,150.0,-219.0
0,680,Tuna,-7.0,9.0,-30.0,28.0
1,680,Salmon,74.0,27.0,-102.0,1.0
2,680,Clown,99.0,-30.0,147.0,-216.0
0,681,Tuna,-8.0,9.0,-30.0,29.0
1,681,Salmon,76.0,27.0,-104.0,1.0
2,681,Clown,99.0,-30.0,150.0,-219.0
0,682,Tuna,-8.0,9.0,-31.0,30.0
1,682,Salmon,77.0,26.0,-104.0,1.0
2,682,Clown,99.0,-30.0,150.0,-219.0
0,683,Tuna,-9.0,9.0,-31.0,31.0
1,683,Salmon,77.0,26.0,-105.0,2.0
2,683,Clown,102.0,-30.0,150.0,-222.0
0,684,Tuna,-9.0,8.0,-29.0,30.0
1,684,Salmon,76.0,26.0,-105.0,3.0
2,684,Clown,102.0,-30.0,150.0,-222.0
0,685,Tuna,-9.0,8.0,-27.0,28.0
1,685,Salmon,77.0,26.0,-105.0,2.0
2,685,Clown,102.0,-30.0,150.0,-222.0
0,686,Tuna,-8.0,8.0,-27.0,27.0
1,686,Salmon,77.0,26.0,-106.0,3.0
2,686,Clown,102.0,-30.0,153.0,-225.0
0,687,Tuna,-8.0,9.0,-28.0,27.0
1,687,Salmon,77.0,26.0,-107.0,4.0
2,687,Clown,102.0,-30.0,153.0,-225.0
0,688,Tuna,-8.0,9.0,-31.0,30.0
1,688,Salmon,77.0,26.0,-107.0,4.0
2,688,Clown,99.0,-30.0,153.0,-222.0
0,689,Tuna,-8.0,9.0,-32.0,31.0
1,689,Salmon,74.0,26.0,-108.0,8.0
2,689,Clown,99.0,-30.0,153.0,-222.0
0,690,Tuna,-9.0,9.0,-33.0,33.0
1,690,Salmon,75.0,26.0,-109.0,8.0
2,690,Clown,99.0,-30.0,153.0,-222.0
0,691,Tuna,-9.0,9.0,-34.0,34.0
1,691,Salmon,74.0,26.0,-109.0,9.0
2,691,Clown,99.0,-30.0,153.0,-222.0
0,692,Tuna,-9.0,9.0,-34.0,34.0
1,692,Salmon,74.0,26.0,-109.0,9.0
2,692,Clown,99.0,-30.0,153.0,-222.0
0,693,Tuna,-9.0,9.0,-34.0,34.0
1,693,Salmon,74.0,26.0,-109.0,9.0
2,693,Clown,99.0,-30.0,153.0,-222.0
0,694,Tuna,-8.0,9.0,-33.0,32.0
1,694,Salmon,73.0,25.0,-109.0,11.0
2,694,Clown,99.0,-30.0,153.0,-222.0
0,695,Tuna,-8.0,9.0,-33.0,32.0
1,695,Salmon,72.0,26.0,-109.0,11.0
2,695,Clown,99.0,-30.0,153.0,-222.0
0,696,Tuna,-8.0,9.0,-32.0,31.0
1,696,Salmon,72.0,26.0,-106.0,8.0
2,696,Clown,102.0,-30.0,153.0,-225.0
0,697,Tuna,-8.0,9.0,-32.0,31.0
1,697,Salmon,74.0,26.0,-105.0,5.0
2,697,Clown,99.0,-30.0,153.0,-222.0
0,698,Tuna,-8.0,9.0,-32.0,31.0
1,698,Salmon,73.0,26.0,-105.0,6.0
2,698,Clown,96.0,-30.0,153.0,-219.0
0,699,Tuna,-8.0,9.0,-32.0,31.0
1,699,Salmon,74.0,27.0,-105.0,4.0
2,699,Clown,96.0,-30.0,153.0,-219.0
0,700,Tuna,-8.0,9.0,-31.0,30.0
1,700,Salmon,73.0,27.0,-105.0,5.0
2,700,Clown,99.0,-33.0,153.0,-219.0
0,701,Tuna,-8.0,9.0,-31.0,30.0
1,701,Salmon,73.0,27.0,-106.0,6.0
2,701,Clown,99.0,-33.0,153.0,-219.0
0,702,Tuna,-8.0,9.0,-30.0,29.0
1,702,Salmon,73.0,28.0,-106.0,5.0
2,702,Clown,99.0,-33.0,153.0,-219.0
0,703,Tuna,-8.0,12.0,-33.0,29.0
1,703,Salmon,74.0,28.0,-106.0,4.0
2,703,Clown,96.0,-33.0,153.0,-216.0
0,704,Tuna,-8.0,12.0,-33.0,29.0
1,704,Salmon,74.0,28.0,-104.0,2.0
2,704,Clown,96.0,-33.0,156.0,-219.0
0,705,Tuna,-8.0,12.0,-33.0,29.0
1,705,Salmon,74.0,28.0,-102.0,0.0
2,705,Clown,96.0,-33.0,156.0,-219.0
0,706,Tuna,-8.0,12.0,-33.0,29.0
1,706,Salmon,74.0,28.0,-104.0,2.0
2,706,Clown,96.0,-33.0,156.0,-219.0
0,707,Tuna,-8.0,12.0,-33.0,29.0
1,707,Salmon,74.0,28.0,-104.0,2.0
2,707,Clown,96.0,-33.0,156.0,-219.0
0,708,Tuna,-8.0,12.0,-33.0,29.0
1,708,Salmon,74.0,27.0,-104.0,3.0
2,708,Clown,96.0,-33.0,156.0,-219.0
0,709,Tuna,-8.0,12.0,-33.0,29.0
1,709,Salmon,73.0,27.0,-103.0,3.0
2,709,Clown,93.0,-33.0,156.0,-216.0
0,710,Tuna,-8.0,12.0,-33.0,29.0
1,710,Salmon,73.0,27.0,-103.0,3.0
2,710,Clown,96.0,-36.0,159.0,-219.0
0,711,Tuna,-8.0,13.0,-35.0,30.0
1,711,Salmon,73.0,27.0,-103.0,3.0
2,711,Clown,93.0,-36.0,159.0,-216.0
0,712,Tuna,-8.0,13.0,-36.0,31.0
1,712,Salmon,73.0,27.0,-103.0,3.0
2,712,Clown,93.0,-36.0,159.0,-216.0
0,713,Tuna,-8.0,13.0,-37.0,32.0
1,713,Salmon,73.0,27.0,-102.0,2.0
2,713,Clown,93.0,-36.0,162.0,-219.0
0,714,Tuna,-8.0,13.0,-37.0,32.0
1,714,Salmon,73.0,27.0,-102.0,2.0
2,714,Clown,93.0,-36.0,162.0,-219.0
0,715,Tuna,-8.0,13.0,-37.0,32.0
1,715,Salmon,74.0,28.0,-103.0,1.0
2,715,Clown,93.0,-36.0,162.0,-219.0
0,716,Tuna,-8.0,12.0,-37.0,33.0
1,716,Salmon,74.0,28.0,-101.0,-1.0
2,716,Clown,93.0,-36.0,165.0,-222.0
0,717,Tuna,-8.0,12.0,-37.0,33.0
1,717,Salmon,73.0,28.0,-103.0,2.0
2,717,Clown,93.0,-36.0,165.0,-222.0
0,718,Tuna,-8.0,12.0,-37.0,33.0
1,718,Salmon,72.0,28.0,-101.0,1.0
2,718,Clown,93.0,-36.0,165.0,-222.0
0,719,Tuna,-8.0,12.0,-38.0,34.0
1,719,Salmon,71.0,29.0,-100.0,0.0
2,719,Clown,90.0,-39.0,168.0,-219.0
0,720,Tuna,-8.0,12.0,-38.0,34.0
1,720,Salmon,71.0,29.0,-101.0,1.0
2,720,Clown,90.0,-39.0,168.0,-219.0
0,721,Tuna,-8.0,12.0,-37.0,33.0
1,721,Salmon,71.0,29.0,-101.0,1.0
2,721,Clown,93.0,-39.0,165.0,-219.0
0,722,Tuna,-8.0,12.0,-36.0,32.0
1,722,Salmon,71.0,29.0,-100.0,0.0
2,722,Clown,93.0,-39.0,165.0,-219.0
0,723,Tuna,-8.0,12.0,-36.0,32.0
1,723,Salmon,71.0,29.0,-101.0,1.0
2,723,Clown,93.0,-39.0,168.0,-222.0
0,724,Tuna,-8.0,12.0,-36.0,32.0
1,724,Salmon,72.0,29.0,-101.0,0.0
2,724,Clown,93.0,-39.0,168.0,-222.0
0,725,Tuna,-8.0,12.0,-36.0,32.0
1,725,Salmon,72.0,29.0,-102.0,1.0
2,725,Clown,93.0,-39.0,168.0,-222.0
0,726,Tuna,-8.0,12.0,-36.0,32.0
1,726,Salmon,72.0,29.0,-101.0,0.0
2,726,Clown,93.0,-39.0,168.0,-222.0
0,727,Tuna,-8.0,12.0,-36.0,32.0
1,727,Salmon,71.0,29.0,-102.0,2.0
2,727,Clown,93.0,-39.0,171.0,-225.0
0,728,Tuna,-8.0,12.0,-36.0,32.0
1,728,Salmon,70.0,29.0,-102.0,3.0
2,728,Clown,93.0,-39.0,171.0,-225.0
0,729,Tuna,-8.0,12.0,-35.0,31.0
1,729,Salmon,69.0,29.0,-102.0,4.0
2,729,Clown,93.0,-39.0,171.0,-225.0
0,730,Tuna,-8.0,12.0,-34.0,30.0
1,730,Salmon,68.0,29.0,-101.0,4.0
2,730,Clown,93.0,-39.0,168.0,-222.0
0,731,Tuna,-8.0,12.0,-34.0,30.0
1,731,Salmon,68.0,29.0,-101.0,4.0
2,731,Clown,93.0,-39.0,168.0,-222.0
0,732,Tuna,-9.0,13.0,-34.0,30.0
1,732,Salmon,67.0,29.0,-102.0,6.0
2,732,Clown,93.0,-39.0,168.0,-222.0
0,733,Tuna,-9.0,13.0,-35.0,31.0
1,733,Salmon,65.0,30.0,-101.0,6.0
2,733,Clown,93.0,-39.0,171.0,-225.0
0,734,Tuna,-9.0,13.0,-35.0,31.0
1,734,Salmon,65.0,30.0,-101.0,6.0
2,734,Clown,93.0,-39.0,171.0,-225.0
0,735,Tuna,-9.0,13.0,-35.0,31.0
1,735,Salmon,63.0,30.0,-102.0,9.0
2,735,Clown,93.0,-39.0,171.0,-225.0
0,736,Tuna,-9.0,13.0,-35.0,31.0
1,736,Salmon,64.0,30.0,-102.0,8.0
2,736,Clown,93.0,-39.0,171.0,-225.0
0,737,Tuna,-9.0,13.0,-35.0,31.0
1,737,Salmon,61.0,31.0,-102.0,10.0
2,737,Clown,93.0,-39.0,171.0,-225.0
0,738,Tuna,-9.0,13.0,-36.0,32.0
1,738,Salmon,63.0,31.0,-103.0,9.0
2,738,Clown,93.0,-39.0,171.0,-225.0
0,739,Tuna,-9.0,13.0,-37.0,33.0
1,739,Salmon,64.0,31.0,-102.0,7.0
2,739,Clown,93.0,-39.0,171.0,-225.0
0,740,Tuna,-10.0,13.0,-36.0,33.0
1,740,Salmon,65.0,31.0,-104.0,8.0
2,740,Clown,93.0,-39.0,171.0,-225.0
0,741,Tuna,-9.0,12.0,-36.0,33.0
1,741,Salmon,65.0,31.0,-104.0,8.0
2,741,Clown,93.0,-39.0,171.0,-225.0
0,742,Tuna,-9.0,12.0,-35.0,32.0
1,742,Salmon,67.0,31.0,-105.0,7.0
2,742,Clown,93.0,-39.0,171.0,-225.0
0,743,Tuna,-9.0,12.0,-35.0,32.0
1,743,Salmon,66.0,31.0,-105.0,8.0
2,743,Clown,93.0,-39.0,174.0,-228.0
0,744,Tuna,-10.0,12.0,-35.0,33.0
1,744,Salmon,66.0,31.0,-101.0,4.0
2,744,Clown,93.0,-39.0,174.0,-228.0
0,745,Tuna,-10.0,12.0,-36.0,34.0
1,745,Salmon,67.0,30.0,-101.0,4.0
2,745,Clown,93.0,-39.0,174.0,-228.0
0,746,Tuna,-10.0,12.0,-36.0,34.0
1,746,Salmon,67.0,30.0,-100.0,3.0
2,746,Clown,93.0,-39.0,174.0,-228.0
0,747,Tuna,-10.0,12.0,-37.0,35.0
1,747,Salmon,66.0,30.0,-101.0,5.0
2,747,Clown,93.0,-39.0,174.0,-228.0
0,748,Tuna,-10.0,12.0,-38.0,36.0
1,748,Salmon,66.0,30.0,-101.0,5.0
2,748,Clown,93.0,-39.0,174.0,-228.0
0,749,Tuna,-9.0,11.0,-38.0,36.0
1,749,Salmon,66.0,30.0,-103.0,7.0
2,749,Clown,93.0,-39.0,174.0,-228.0
0,750,Tuna,-9.0,11.0,-39.0,37.0
1,750,Salmon,67.0,30.0,-103.0,6.0
2,750,Clown,93.0,-39.0,171.0,-225.0
0,751,Tuna,-9.0,11.0,-40.0,38.0
1,751,Salmon,67.0,30.0,-103.0,6.0
2,751,Clown,93.0,-39.0,171.0,-225.0
0,752,Tuna,-9.0,11.0,-40.0,38.0
1,752,Salmon,67.0,30.0,-103.0,6.0
2,752,Clown,93.0,-39.0,171.0,-225.0
0,753,Tuna,-9.0,11.0,-40.0,38.0
1,753,Salmon,68.0,30.0,-103.0,5.0
2,753,Clown,93.0,-39.0,171.0,-225.0
0,754,Tuna,-9.0,11.0,-42.0,40.0
1,754,Salmon,66.0,31.0,-102.0,5.0
2,754,Clown,96.0,-39.0,171.0,-228.0
0,755,Tuna,-8.0,11.0,-42.0,39.0
1,755,Salmon,66.0,30.0,-102.0,6.0
2,755,Clown,96.0,-39.0,171.0,-228.0
0,756,Tuna,-8.0,11.0,-42.0,39.0
1,756,Salmon,66.0,30.0,-102.0,6.0
2,756,Clown,96.0,-39.0,168.0,-225.0
0,757,Tuna,-7.0,10.0,-44.0,41.0
1,757,Salmon,66.0,30.0,-101.0,5.0
2,757,Clown,96.0,-39.0,168.0,-225.0
0,758,Tuna,-7.0,10.0,-46.0,43.0
1,758,Salmon,64.0,30.0,-102.0,8.0
2,758,Clown,96.0,-39.0,168.0,-225.0
0,759,Tuna,-7.0,10.0,-45.0,42.0
1,759,Salmon,65.0,30.0,-103.0,8.0
2,759,Clown,96.0,-39.0,168.0,-225.0
0,760,Tuna,-7.0,10.0,-45.0,42.0
1,760,Salmon,64.0,30.0,-104.0,10.0
2,760,Clown,96.0,-39.0,168.0,-225.0
0,761,Tuna,-7.0,10.0,-45.0,42.0
1,761,Salmon,64.0,30.0,-104.0,10.0
2,761,Clown,96.0,-39.0,168.0,-225.0
0,762,Tuna,-7.0,10.0,-47.0,44.0
1,762,Salmon,64.0,30.0,-106.0,12.0
2,762,Clown,96.0,-39.0,168.0,-225.0
0,763,Tuna,-7.0,10.0,-47.0,44.0
1,763,Salmon,64.0,29.0,-106.0,13.0
2,763,Clown,96.0,-39.0,168.0,-225.0
0,764,Tuna,-7.0,10.0,-47.0,44.0
1,764,Salmon,65.0,29.0,-106.0,12.0
2,764,Clown,96.0,-39.0,165.0,-222.0
0,765,Tuna,-7.0,10.0,-48.0,45.0
1,765,Salmon,67.0,29.0,-106.0,10.0
2,765,Clown,96.0,-39.0,165.0,-222.0
0,766,Tuna,-7.0,10.0,-48.0,45.0
1,766,Salmon,68.0,28.0,-105.0,9.0
2,766,Clown,96.0,-39.0,165.0,-222.0
0,767,Tuna,-6.0,9.0,-48.0,45.0
1,767,Salmon,67.0,29.0,-107.0,11.0
2,767,Clown,96.0,-39.0,165.0,-222.0
0,768,Tuna,-6.0,9.0,-48.0,45.0
1,768,Salmon,66.0,29.0,-107.0,12.0
2,768,Clown,96.0,-39.0,165.0,-222.0
0,769,Tuna,-6.0,9.0,-48.0,45.0
1,769,Salmon,66.0,28.0,-106.0,12.0
2,769,Clown,96.0,-39.0,165.0,-222.0
0,770,Tuna,-6.0,9.0,-49.0,46.0
1,770,Salmon,67.0,28.0,-107.0,12.0
2,770,Clown,96.0,-39.0,165.0,-222.0
0,771,Tuna,-6.0,9.0,-48.0,45.0
1,771,Salmon,66.0,28.0,-107.0,13.0
2,771,Clown,96.0,-39.0,165.0,-222.0
0,772,Tuna,-6.0,9.0,-46.0,43.0
1,772,Salmon,67.0,29.0,-109.0,13.0
2,772,Clown,96.0,-39.0,165.0,-222.0
0,773,Tuna,-6.0,9.0,-46.0,43.0
1,773,Salmon,64.0,30.0,-110.0,16.0
2,773,Clown,96.0,-39.0,165.0,-222.0
0,774,Tuna,-6.0,9.0,-46.0,43.0
1,774,Salmon,64.0,30.0,-109.0,15.0
2,774,Clown,96.0,-39.0,165.0,-222.0
0,775,Tuna,-6.0,9.0,-46.0,43.0
1,775,Salmon,64.0,30.0,-109.0,15.0
2,775,Clown,96.0,-39.0,162.0,-219.0
0,776,Tuna,-5.0,8.0,-45.0,42.0
1,776,Salmon,63.0,31.0,-108.0,14.0
2,776,Clown,96.0,-39.0,165.0,-222.0
0,777,Tuna,-5.0,8.0,-45.0,42.0
1,777,Salmon,63.0,31.0,-107.0,13.0
2,777,Clown,96.0,-39.0,165.0,-222.0
0,778,Tuna,-5.0,8.0,-45.0,42.0
1,778,Salmon,62.0,30.0,-106.0,14.0
2,778,Clown,96.0,-39.0,165.0,-222.0
0,779,Tuna,-5.0,8.0,-45.0,42.0
1,779,Salmon,60.0,31.0,-105.0,14.0
2,779,Clown,96.0,-39.0,165.0,-222.0
0,780,Tuna,-5.0,8.0,-45.0,42.0
1,780,Salmon,59.0,31.0,-105.0,15.0
2,780,Clown,96.0,-39.0,165.0,-222.0
0,781,Tuna,-6.0,8.0,-45.0,43.0
1,781,Salmon,59.0,32.0,-105.0,14.0
2,781,Clown,96.0,-39.0,165.0,-222.0
0,782,Tuna,-6.0,8.0,-46.0,44.0
1,782,Salmon,59.0,32.0,-105.0,14.0
2,782,Clown,96.0,-39.0,165.0,-222.0
0,783,Tuna,-6.0,8.0,-46.0,44.0
1,783,Salmon,59.0,32.0,-105.0,14.0
2,783,Clown,96.0,-36.0,162.0,-222.0
0,784,Tuna,-5.0,8.0,-46.0,43.0
1,784,Salmon,59.0,32.0,-105.0,14.0
2,784,Clown,96.0,-36.0,162.0,-222.0
0,785,Tuna,-4.0,8.0,-47.0,43.0
1,785,Salmon,58.0,32.0,-106.0,16.0
2,785,Clown,96.0,-36.0,162.0,-222.0
0,786,Tuna,-4.0,8.0,-47.0,43.0
1,786,Salmon,59.0,32.0,-107.0,16.0
2,786,Clown,96.0,-36.0,162.0,-222.0
0,787,Tuna,-4.0,8.0,-47.0,43.0
1,787,Salmon,59.0,32.0,-106.0,15.0
2,787,Clown,96.0,-36.0,162.0,-222.0
0,788,Tuna,-4.0,8.0,-48.0,44.0
1,788,Salmon,60.0,32.0,-107.0,15.0
2,788,Clown,96.0,-39.0,162.0,-219.0
0,789,Tuna,-4.0,8.0,-48.0,44.0
1,789,Salmon,60.0,32.0,-108.0,16.0
2,789,Clown,96.0,-39.0,162.0,-219.0
0,790,Tuna,-4.0,8.0,-49.0,45.0
1,790,Salmon,60.0,32.0,-109.0,17.0
2,790,Clown,96.0,-39.0,162.0,-219.0
0,791,Tuna,-4.0,8.0,-49.0,45.0
1,791,Salmon,61.0,32.0,-110.0,17.0
2,791,Clown,99.0,-39.0,162.0,-222.0
0,792,Tuna,-4.0,8.0,-49.0,45.0
1,792,Salmon,61.0,32.0,-110.0,17.0
2,792,Clown,99.0,-39.0,162.0,-222.0
0,793,Tuna,-4.0,7.0,-48.0,45.0
1,793,Salmon,61.0,32.0,-110.0,17.0
2,793,Clown,99.0,-39.0,162.0,-222.0
0,794,Tuna,-4.0,7.0,-48.0,45.0
1,794,Salmon,60.0,32.0,-110.0,18.0
2,794,Clown,99.0,-39.0,162.0,-222.0
0,795,Tuna,-4.0,6.0,-47.0,45.0
1,795,Salmon,58.0,32.0,-110.0,20.0
2,795,Clown,99.0,-39.0,162.0,-222.0
0,796,Tuna,-5.0,6.0,-47.0,46.0
1,796,Salmon,58.0,32.0,-110.0,20.0
2,796,Clown,99.0,-39.0,162.0,-222.0
0,797,Tuna,-5.0,6.0,-47.0,46.0
1,797,Salmon,57.0,34.0,-112.0,21.0
2,797,Clown,99.0,-39.0,162.0,-222.0
0,798,Tuna,-5.0,6.0,-47.0,46.0
1,798,Salmon,57.0,34.0,-111.0,20.0
2,798,Clown,102.0,-39.0,159.0,-222.0
0,799,Tuna,-5.0,6.0,-47.0,46.0
1,799,Salmon,58.0,34.0,-111.0,19.0
2,799,Clown,102.0,-39.0,162.0,-225.0
0,800,Tuna,-5.0,5.0,-46.0,46.0
1,800,Salmon,57.0,34.0,-110.0,19.0
2,800,Clown,102.0,-39.0,162.0,-225.0
0,801,Tuna,-5.0,5.0,-46.0,46.0
1,801,Salmon,57.0,34.0,-109.0,18.0
2,801,Clown,102.0,-39.0,162.0,-225.0
0,802,Tuna,-5.0,5.0,-46.0,46.0
1,802,Salmon,56.0,34.0,-110.0,20.0
2,802,Clown,102.0,-39.0,162.0,-225.0
0,803,Tuna,-5.0,5.0,-45.0,45.0
1,803,Salmon,56.0,34.0,-108.0,18.0
2,803,Clown,102.0,-39.0,162.0,-225.0
0,804,Tuna,-5.0,5.0,-46.0,46.0
1,804,Salmon,56.0,34.0,-108.0,18.0
2,804,Clown,102.0,-39.0,162.0,-225.0
0,805,Tuna,-5.0,5.0,-46.0,46.0
1,805,Salmon,56.0,34.0,-106.0,16.0
2,805,Clown,102.0,-39.0,162.0,-225.0
0,806,Tuna,-4.0,4.0,-45.0,45.0
1,806,Salmon,56.0,34.0,-107.0,17.0
2,806,Clown,102.0,-39.0,162.0,-225.0
0,807,Tuna,-4.0,4.0,-45.0,45.0
1,807,Salmon,56.0,34.0,-106.0,16.0
2,807,Clown,102.0,-39.0,162.0,-225.0
0,808,Tuna,-4.0,4.0,-46.0,46.0
1,808,Salmon,56.0,34.0,-107.0,17.0
2,808,Clown,102.0,-39.0,162.0,-225.0
0,809,Tuna,-4.0,4.0,-46.0,46.0
1,809,Salmon,56.0,34.0,-107.0,17.0
2,809,Clown,102.0,-39.0,162.0,-225.0
0,810,Tuna,-4.0,4.0,-46.0,46.0
1,810,Salmon,56.0,34.0,-106.0,16.0
2,810,Clown,102.0,-39.0,162.0,-225.0
0,811,Tuna,-4.0,4.0,-46.0,46.0
1,811,Salmon,56.0,35.0,-109.0,18.0
2,811,Clown,102.0,-39.0,162.0,-225.0
0,812,Tuna,-4.0,4.0,-46.0,46.0
1,812,Salmon,56.0,35.0,-110.0,19.0
2,812,Clown,102.0,-39.0,162.0,-225.0
0,813,Tuna,-4.0,4.0,-45.0,45.0
1,813,Salmon,57.0,34.0,-110.0,19.0
2,813,Clown,102.0,-39.0,165.0,-228.0
0,814,Tuna,-4.0,3.0,-44.0,45.0
1,814,Salmon,55.0,35.0,-110.0,20.0
2,814,Clown,102.0,-39.0,165.0,-228.0
0,815,Tuna,-5.0,3.0,-45.0,47.0
1,815,Salmon,55.0,35.0,-109.0,19.0
2,815,Clown,102.0,-39.0,165.0,-228.0
0,816,Tuna,-5.0,3.0,-45.0,47.0
1,816,Salmon,55.0,35.0,-109.0,19.0
2,816,Clown,102.0,-39.0,165.0,-228.0
0,817,Tuna,-5.0,3.0,-45.0,47.0
1,817,Salmon,55.0,36.0,-110.0,19.0
2,817,Clown,102.0,-39.0,165.0,-228.0
0,818,Tuna,-5.0,3.0,-45.0,47.0
1,818,Salmon,54.0,37.0,-112.0,21.0
2,818,Clown,102.0,-39.0,165.0,-228.0
0,819,Tuna,-5.0,2.0,-44.0,47.0
1,819,Salmon,54.0,38.0,-111.0,19.0
2,819,Clown,102.0,-42.0,168.0,-228.0
0,820,Tuna,-6.0,4.0,-45.0,47.0
1,820,Salmon,53.0,39.0,-111.0,19.0
2,820,Clown,102.0,-39.0,165.0,-228.0
0,821,Tuna,-6.0,4.0,-45.0,47.0
1,821,Salmon,51.0,40.0,-110.0,19.0
2,821,Clown,102.0,-39.0,165.0,-228.0
0,822,Tuna,-6.0,4.0,-45.0,47.0
1,822,Salmon,51.0,40.0,-111.0,20.0
2,822,Clown,102.0,-39.0,165.0,-228.0
0,823,Tuna,-6.0,4.0,-45.0,47.0
1,823,Salmon,49.0,40.0,-111.0,22.0
2,823,Clown,102.0,-39.0,165.0,-228.0
0,824,Tuna,-6.0,4.0,-46.0,48.0
1,824,Salmon,47.0,41.0,-111.0,23.0
2,824,Clown,102.0,-39.0,165.0,-228.0
0,825,Tuna,-6.0,3.0,-45.0,48.0
1,825,Salmon,48.0,40.0,-112.0,24.0
2,825,Clown,102.0,-42.0,165.0,-225.0
0,826,Tuna,-5.0,3.0,-46.0,48.0
1,826,Salmon,48.0,41.0,-113.0,24.0
2,826,Clown,102.0,-42.0,168.0,-228.0
0,827,Tuna,-5.0,3.0,-46.0,48.0
1,827,Salmon,47.0,41.0,-114.0,26.0
2,827,Clown,102.0,-42.0,168.0,-228.0
0,828,Tuna,-6.0,3.0,-47.0,50.0
1,828,Salmon,47.0,41.0,-113.0,25.0
2,828,Clown,102.0,-39.0,168.0,-231.0
0,829,Tuna,-6.0,4.0,-48.0,50.0
1,829,Salmon,48.0,39.0,-112.0,25.0
2,829,Clown,102.0,-39.0,171.0,-234.0
0,830,Tuna,-6.0,4.0,-48.0,50.0
1,830,Salmon,48.0,39.0,-112.0,25.0
2,830,Clown,102.0,-39.0,171.0,-234.0
0,831,Tuna,-6.0,4.0,-48.0,50.0
1,831,Salmon,47.0,39.0,-114.0,28.0
2,831,Clown,102.0,-39.0,171.0,-234.0
0,832,Tuna,-6.0,4.0,-47.0,49.0
1,832,Salmon,47.0,39.0,-115.0,29.0
2,832,Clown,99.0,-36.0,174.0,-237.0
0,833,Tuna,-6.0,4.0,-48.0,50.0
1,833,Salmon,47.0,39.0,-115.0,29.0
2,833,Clown,99.0,-36.0,174.0,-237.0
0,834,Tuna,-7.0,4.0,-48.0,51.0
1,834,Salmon,46.0,40.0,-115.0,29.0
2,834,Clown,102.0,-36.0,174.0,-240.0
0,835,Tuna,-7.0,4.0,-48.0,51.0
1,835,Salmon,48.0,39.0,-117.0,30.0
2,835,Clown,102.0,-33.0,171.0,-240.0
0,836,Tuna,-7.0,4.0,-48.0,51.0
1,836,Salmon,49.0,39.0,-117.0,29.0
2,836,Clown,102.0,-33.0,171.0,-240.0
0,837,Tuna,-7.0,4.0,-49.0,52.0
1,837,Salmon,49.0,39.0,-117.0,29.0
2,837,Clown,102.0,-30.0,168.0,-240.0
0,838,Tuna,-7.0,4.0,-50.0,53.0
1,838,Salmon,50.0,39.0,-116.0,27.0
2,838,Clown,102.0,-30.0,168.0,-240.0
0,839,Tuna,-7.0,4.0,-50.0,53.0
1,839,Salmon,50.0,39.0,-116.0,27.0
2,839,Clown,102.0,-30.0,168.0,-240.0
0,840,Tuna,-7.0,3.0,-49.0,53.0
1,840,Salmon,50.0,40.0,-118.0,28.0
2,840,Clown,99.0,-30.0,168.0,-237.0
0,841,Tuna,-7.0,3.0,-50.0,54.0
1,841,Salmon,51.0,40.0,-119.0,28.0
2,841,Clown,102.0,-30.0,168.0,-240.0
0,842,Tuna,-7.0,3.0,-50.0,54.0
1,842,Salmon,51.0,40.0,-119.0,28.0
2,842,Clown,99.0,-30.0,168.0,-237.0
0,843,Tuna,-7.0,3.0,-50.0,54.0
1,843,Salmon,52.0,40.0,-119.0,27.0
2,843,Clown,99.0,-30.0,168.0,-237.0
0,844,Tuna,-7.0,3.0,-50.0,54.0
1,844,Salmon,51.0,40.0,-118.0,27.0
2,844,Clown,99.0,-33.0,171.0,-237.0
0,845,Tuna,-6.0,3.0,-50.0,53.0
1,845,Salmon,51.0,40.0,-118.0,27.0
2,845,Clown,99.0,-33.0,171.0,-237.0
0,846,Tuna,-6.0,3.0,-50.0,53.0
1,846,Salmon,50.0,41.0,-118.0,27.0
2,846,Clown,99.0,-33.0,171.0,-237.0
0,847,Tuna,-6.0,3.0,-50.0,53.0
1,847,Salmon,51.0,41.0,-119.0,27.0
2,847,Clown,99.0,-33.0,171.0,-237.0
0,848,Tuna,-6.0,3.0,-49.0,52.0
1,848,Salmon,50.0,41.0,-120.0,29.0
2,848,Clown,99.0,-36.0,174.0,-237.0
0,849,Tuna,-7.0,2.0,-48.0,53.0
1,849,Salmon,50.0,41.0,-119.0,28.0
2,849,Clown,99.0,-39.0,177.0,-237.0
0,850,Tuna,-7.0,2.0,-49.0,54.0
1,850,Salmon,50.0,41.0,-119.0,28.0
2,850,Clown,99.0,-39.0,177.0,-237.0
0,851,Tuna,-7.0,3.0,-50.0,54.0
1,851,Salmon,50.0,42.0,-120.0,28.0
