,Time,Type,Zone1,Zone2,Zone3
0,2544,Tuna,85.0,-83.0,-2.0
1,2544,Salmon,159.0,-143.0,-16.0
2,2544,Clown,-645.0,615.0,30.0
0,2545,Tuna,85.0,-83.0,-2.0
1,2545,Salmon,160.0,-143.0,-17.0
2,2545,Clown,-645.0,615.0,30.0
0,2546,Tuna,85.0,-83.0,-2.0
1,2546,Salmon,160.0,-143.0,-17.0
2,2546,Clown,-645.0,618.0,27.0
0,2547,Tuna,85.0,-83.0,-2.0
1,2547,Salmon,161.0,-144.0,-17.0
2,2547,Clown,-645.0,618.0,27.0
0,2548,Tuna,87.0,-85.0,-2.0
1,2548,Salmon,161.0,-144.0,-17.0
2,2548,Clown,-645.0,618.0,27.0
0,2549,Tuna,87.0,-85.0,-2.0
1,2549,Salmon,161.0,-143.0,-18.0
2,2549,Clown,-645.0,618.0,27.0
0,2550,Tuna,87.0,-85.0,-2.0
1,2550,Salmon,161.0,-143.0,-18.0
2,2550,Clown,-645.0,618.0,27.0
0,2551,Tuna,87.0,-85.0,-2.0
1,2551,Salmon,161.0,-143.0,-18.0
2,2551,Clown,-645.0,618.0,27.0
0,2552,Tuna,86.0,-84.0,-2.0
1,2552,Salmon,161.0,-143.0,-18.0
2,2552,Clown,-645.0,618.0,27.0
0,2553,Tuna,86.0,-84.0,-2.0
1,2553,Salmon,160.0,-142.0,-18.0
2,2553,Clown,-645.0,618.0,27.0
0,2554,Tuna,87.0,-85.0,-2.0
1,2554,Salmon,160.0,-142.0,-18.0
2,2554,Clown,-645.0,615.0,30.0
0,2555,Tuna,87.0,-85.0,-2.0
1,2555,Salmon,161.0,-143.0,-18.0
2,2555,Clown,-645.0,615.0,30.0
0,2556,Tuna,87.0,-85.0,-2.0
1,2556,Salmon,162.0,-144.0,-18.0
2,2556,Clown,-648.0,618.0,30.0
0,2557,Tuna,87.0,-85.0,-2.0
1,2557,Salmon,162.0,-142.0,-20.0
2,2557,Clown,-648.0,618.0,30.0
0,2558,Tuna,87.0,-85.0,-2.0
1,2558,Salmon,162.0,-142.0,-20.0
2,2558,Clown,-648.0,618.0,30.0
0,2559,Tuna,87.0,-84.0,-3.0
1,2559,Salmon,163.0,-144.0,-19.0
2,2559,Clown,-648.0,615.0,33.0
0,2560,Tuna,87.0,-84.0,-3.0
1,2560,Salmon,163.0,-144.0,-19.0
2,2560,Clown,-648.0,615.0,33.0
0,2561,Tuna,87.0,-84.0,-3.0
1,2561,Salmon,164.0,-145.0,-19.0
2,2561,Clown,-651.0,621.0,30.0
0,2562,Tuna,87.0,-84.0,-3.0
1,2562,Salmon,164.0,-145.0,-19.0
2,2562,Clown,-651.0,621.0,30.0
0,2563,Tuna,88.0,-85.0,-3.0
1,2563,Salmon,164.0,-145.0,-19.0
2,2563,Clown,-651.0,621.0,30.0
0,2564,Tuna,89.0,-85.0,-4.0
1,2564,Salmon,166.0,-147.0,-19.0
2,2564,Clown,-651.0,621.0,30.0
0,2565,Tuna,88.0,-84.0,-4.0
1,2565,Salmon,166.0,-147.0,-19.0
2,2565,Clown,-651.0,621.0,30.0
0,2566,Tuna,87.0,-83.0,-4.0
1,2566,Salmon,166.0,-148.0,-18.0
2,2566,Clown,-651.0,624.0,27.0
0,2567,Tuna,89.0,-85.0,-4.0
1,2567,Salmon,166.0,-148.0,-18.0
2,2567,Clown,-651.0,624.0,27.0
0,2568,Tuna,89.0,-84.0,-5.0
1,2568,Salmon,166.0,-148.0,-18.0
2,2568,Clown,-651.0,630.0,21.0
0,2569,Tuna,89.0,-84.0,-5.0
1,2569,Salmon,167.0,-149.0,-18.0
2,2569,Clown,-651.0,633.0,18.0
0,2570,Tuna,89.0,-84.0,-5.0
1,2570,Salmon,167.0,-149.0,-18.0
2,2570,Clown,-651.0,636.0,15.0
0,2571,Tuna,89.0,-84.0,-5.0
1,2571,Salmon,166.0,-148.0,-18.0
2,2571,Clown,-651.0,633.0,18.0
0,2572,Tuna,91.0,-86.0,-5.0
1,2572,Salmon,166.0,-147.0,-19.0
2,2572,Clown,-651.0,633.0,18.0
0,2573,Tuna,91.0,-86.0,-5.0
1,2573,Salmon,167.0,-147.0,-20.0
2,2573,Clown,-651.0,633.0,18.0
0,2574,Tuna,93.0,-88.0,-5.0
1,2574,Salmon,166.0,-146.0,-20.0
2,2574,Clown,-651.0,633.0,18.0
0,2575,Tuna,93.0,-88.0,-5.0
1,2575,Salmon,166.0,-146.0,-20.0
2,2575,Clown,-651.0,633.0,18.0
0,2576,Tuna,93.0,-88.0,-5.0
1,2576,Salmon,166.0,-147.0,-19.0
2,2576,Clown,-654.0,633.0,21.0
0,2577,Tuna,93.0,-88.0,-5.0
1,2577,Salmon,166.0,-146.0,-20.0
2,2577,Clown,-657.0,636.0,21.0
0,2578,Tuna,93.0,-88.0,-5.0
1,2578,Salmon,167.0,-147.0,-20.0
2,2578,Clown,-657.0,633.0,24.0
0,2579,Tuna,94.0,-89.0,-5.0
1,2579,Salmon,164.0,-145.0,-19.0
2,2579,Clown,-660.0,636.0,24.0
0,2580,Tuna,94.0,-89.0,-5.0
1,2580,Salmon,164.0,-145.0,-19.0
2,2580,Clown,-660.0,636.0,24.0
0,2581,Tuna,94.0,-89.0,-5.0
1,2581,Salmon,165.0,-144.0,-21.0
2,2581,Clown,-660.0,636.0,24.0
0,2582,Tuna,94.0,-89.0,-5.0
1,2582,Salmon,164.0,-143.0,-21.0
2,2582,Clown,-663.0,639.0,24.0
0,2583,Tuna,94.0,-90.0,-4.0
1,2583,Salmon,162.0,-141.0,-21.0
2,2583,Clown,-663.0,639.0,24.0
0,2584,Tuna,94.0,-90.0,-4.0
1,2584,Salmon,162.0,-141.0,-21.0
2,2584,Clown,-663.0,639.0,24.0
0,2585,Tuna,94.0,-90.0,-4.0
1,2585,Salmon,163.0,-142.0,-21.0
2,2585,Clown,-663.0,639.0,24.0
0,2586,Tuna,94.0,-91.0,-3.0
1,2586,Salmon,163.0,-142.0,-21.0
2,2586,Clown,-669.0,645.0,24.0
0,2587,Tuna,94.0,-91.0,-3.0
1,2587,Salmon,162.0,-142.0,-20.0
2,2587,Clown,-669.0,645.0,24.0
0,2588,Tuna,94.0,-91.0,-3.0
1,2588,Salmon,161.0,-141.0,-20.0
2,2588,Clown,-672.0,648.0,24.0
0,2589,Tuna,95.0,-92.0,-3.0
1,2589,Salmon,161.0,-142.0,-19.0
2,2589,Clown,-672.0,648.0,24.0
0,2590,Tuna,96.0,-92.0,-4.0
1,2590,Salmon,162.0,-143.0,-19.0
2,2590,Clown,-672.0,648.0,24.0
0,2591,Tuna,97.0,-93.0,-4.0
1,2591,Salmon,163.0,-144.0,-19.0
2,2591,Clown,-672.0,648.0,24.0
0,2592,Tuna,97.0,-93.0,-4.0
1,2592,Salmon,163.0,-144.0,-19.0
2,2592,Clown,-672.0,648.0,24.0
0,2593,Tuna,97.0,-93.0,-4.0
1,2593,Salmon,162.0,-144.0,-18.0
2,2593,Clown,-672.0,648.0,24.0
0,2594,Tuna,97.0,-93.0,-4.0
1,2594,Salmon,162.0,-145.0,-17.0
2,2594,Clown,-669.0,645.0,24.0
0,2595,Tuna,97.0,-93.0,-4.0
1,2595,Salmon,162.0,-145.0,-17.0
2,2595,Clown,-669.0,645.0,24.0
0,2596,Tuna,98.0,-93.0,-5.0
1,2596,Salmon,163.0,-146.0,-17.0
2,2596,Clown,-669.0,645.0,24.0
0,2597,Tuna,98.0,-94.0,-4.0
1,2597,Salmon,163.0,-146.0,-17.0
2,2597,Clown,-669.0,645.0,24.0
0,2598,Tuna,98.0,-94.0,-4.0
1,2598,Salmon,162.0,-145.0,-17.0
2,2598,Clown,-669.0,645.0,24.0
0,2599,Tuna,98.0,-94.0,-4.0
1,2599,Salmon,163.0,-146.0,-17.0
2,2599,Clown,-669.0,645.0,24.0
0,2600,Tuna,98.0,-94.0,-4.0
1,2600,Salmon,163.0,-146.0,-17.0
2,2600,Clown,-672.0,648.0,24.0
0,2601,Tuna,98.0,-94.0,-4.0
1,2601,Salmon,162.0,-145.0,-17.0
2,2601,Clown,-669.0,645.0,24.0
0,2602,Tuna,98.0,-94.0,-4.0
1,2602,Salmon,162.0,-144.0,-18.0
2,2602,Clown,-669.0,645.0,24.0
0,2603,Tuna,98.0,-94.0,-4.0
1,2603,Salmon,162.0,-145.0,-17.0
2,2603,Clown,-672.0,648.0,24.0
0,2604,Tuna,98.0,-94.0,-4.0
1,2604,Salmon,163.0,-146.0,-17.0
2,2604,Clown,-675.0,651.0,24.0
0,2605,Tuna,98.0,-94.0,-4.0
1,2605,Salmon,162.0,-145.0,-17.0
2,2605,Clown,-675.0,651.0,24.0
0,2606,Tuna,98.0,-94.0,-4.0
1,2606,Salmon,160.0,-143.0,-17.0
2,2606,Clown,-678.0,654.0,24.0
0,2607,Tuna,98.0,-94.0,-4.0
1,2607,Salmon,160.0,-141.0,-19.0
2,2607,Clown,-678.0,654.0,24.0
0,2608,Tuna,98.0,-94.0,-4.0
1,2608,Salmon,160.0,-142.0,-18.0
2,2608,Clown,-678.0,654.0,24.0
0,2609,Tuna,98.0,-94.0,-4.0
1,2609,Salmon,160.0,-142.0,-18.0
2,2609,Clown,-678.0,654.0,24.0
0,2610,Tuna,98.0,-94.0,-4.0
1,2610,Salmon,158.0,-141.0,-17.0
2,2610,Clown,-678.0,654.0,24.0
0,2611,Tuna,98.0,-94.0,-4.0
1,2611,Salmon,159.0,-141.0,-18.0
2,2611,Clown,-678.0,654.0,24.0
0,2612,Tuna,101.0,-97.0,-4.0
1,2612,Salmon,159.0,-140.0,-19.0
2,2612,Clown,-678.0,654.0,24.0
0,2613,Tuna,102.0,-98.0,-4.0
1,2613,Salmon,159.0,-139.0,-20.0
2,2613,Clown,-675.0,651.0,24.0
0,2614,Tuna,103.0,-99.0,-4.0
1,2614,Salmon,158.0,-138.0,-20.0
2,2614,Clown,-678.0,654.0,24.0
0,2615,Tuna,103.0,-99.0,-4.0
1,2615,Salmon,157.0,-137.0,-20.0
2,2615,Clown,-678.0,654.0,24.0
0,2616,Tuna,104.0,-100.0,-4.0
1,2616,Salmon,158.0,-138.0,-20.0
2,2616,Clown,-678.0,654.0,24.0
0,2617,Tuna,103.0,-99.0,-4.0
1,2617,Salmon,158.0,-139.0,-19.0
2,2617,Clown,-678.0,654.0,24.0
0,2618,Tuna,103.0,-99.0,-4.0
1,2618,Salmon,157.0,-138.0,-19.0
2,2618,Clown,-678.0,654.0,24.0
0,2619,Tuna,102.0,-98.0,-4.0
1,2619,Salmon,155.0,-137.0,-18.0
2,2619,Clown,-678.0,654.0,24.0
0,2620,Tuna,102.0,-98.0,-4.0
1,2620,Salmon,155.0,-137.0,-18.0
2,2620,Clown,-678.0,657.0,21.0
0,2621,Tuna,102.0,-98.0,-4.0
1,2621,Salmon,156.0,-137.0,-19.0
2,2621,Clown,-678.0,657.0,21.0
0,2622,Tuna,103.0,-99.0,-4.0
1,2622,Salmon,157.0,-137.0,-20.0
2,2622,Clown,-678.0,657.0,21.0
0,2623,Tuna,103.0,-99.0,-4.0
1,2623,Salmon,157.0,-137.0,-20.0
2,2623,Clown,-678.0,657.0,21.0
0,2624,Tuna,103.0,-99.0,-4.0
1,2624,Salmon,157.0,-137.0,-20.0
2,2624,Clown,-678.0,657.0,21.0
0,2625,Tuna,103.0,-99.0,-4.0
1,2625,Salmon,158.0,-138.0,-20.0
2,2625,Clown,-678.0,657.0,21.0
0,2626,Tuna,103.0,-99.0,-4.0
1,2626,Salmon,158.0,-139.0,-19.0
2,2626,Clown,-678.0,657.0,21.0
0,2627,Tuna,104.0,-100.0,-4.0
1,2627,Salmon,159.0,-140.0,-19.0
2,2627,Clown,-678.0,660.0,18.0
0,2628,Tuna,105.0,-101.0,-4.0
1,2628,Salmon,161.0,-142.0,-19.0
2,2628,Clown,-681.0,663.0,18.0
0,2629,Tuna,105.0,-101.0,-4.0
1,2629,Salmon,160.0,-141.0,-19.0
2,2629,Clown,-684.0,666.0,18.0
0,2630,Tuna,106.0,-102.0,-4.0
1,2630,Salmon,159.0,-140.0,-19.0
2,2630,Clown,-684.0,666.0,18.0
0,2631,Tuna,104.0,-100.0,-4.0
1,2631,Salmon,159.0,-140.0,-19.0
2,2631,Clown,-684.0,666.0,18.0
0,2632,Tuna,104.0,-100.0,-4.0
1,2632,Salmon,158.0,-137.0,-21.0
2,2632,Clown,-684.0,669.0,15.0
0,2633,Tuna,104.0,-100.0,-4.0
1,2633,Salmon,160.0,-139.0,-21.0
2,2633,Clown,-684.0,669.0,15.0
0,2634,Tuna,103.0,-99.0,-4.0
1,2634,Salmon,159.0,-138.0,-21.0
2,2634,Clown,-684.0,669.0,15.0
0,2635,Tuna,103.0,-99.0,-4.0
1,2635,Salmon,159.0,-138.0,-21.0
2,2635,Clown,-684.0,669.0,15.0
0,2636,Tuna,103.0,-99.0,-4.0
1,2636,Salmon,159.0,-138.0,-21.0
2,2636,Clown,-684.0,669.0,15.0
0,2637,Tuna,103.0,-99.0,-4.0
1,2637,Salmon,161.0,-140.0,-21.0
2,2637,Clown,-684.0,669.0,15.0
0,2638,Tuna,103.0,-99.0,-4.0
1,2638,Salmon,161.0,-140.0,-21.0
2,2638,Clown,-687.0,672.0,15.0
0,2639,Tuna,102.0,-97.0,-5.0
1,2639,Salmon,161.0,-140.0,-21.0
2,2639,Clown,-687.0,672.0,15.0
0,2640,Tuna,102.0,-97.0,-5.0
1,2640,Salmon,160.0,-139.0,-21.0
2,2640,Clown,-687.0,672.0,15.0
0,2641,Tuna,102.0,-97.0,-5.0
1,2641,Salmon,160.0,-138.0,-22.0
2,2641,Clown,-687.0,672.0,15.0
0,2642,Tuna,102.0,-96.0,-6.0
1,2642,Salmon,160.0,-138.0,-22.0
2,2642,Clown,-687.0,669.0,18.0
0,2643,Tuna,102.0,-96.0,-6.0
1,2643,Salmon,160.0,-138.0,-22.0
2,2643,Clown,-687.0,669.0,18.0
0,2644,Tuna,103.0,-97.0,-6.0
1,2644,Salmon,161.0,-139.0,-22.0
2,2644,Clown,-687.0,669.0,18.0
0,2645,Tuna,102.0,-96.0,-6.0
1,2645,Salmon,162.0,-140.0,-22.0
2,2645,Clown,-684.0,666.0,18.0
0,2646,Tuna,103.0,-97.0,-6.0
1,2646,Salmon,162.0,-140.0,-22.0
2,2646,Clown,-684.0,666.0,18.0
0,2647,Tuna,104.0,-98.0,-6.0
1,2647,Salmon,162.0,-140.0,-22.0
2,2647,Clown,-684.0,666.0,18.0
0,2648,Tuna,104.0,-97.0,-7.0
1,2648,Salmon,163.0,-140.0,-23.0
2,2648,Clown,-681.0,663.0,18.0
0,2649,Tuna,104.0,-97.0,-7.0
1,2649,Salmon,163.0,-140.0,-23.0
2,2649,Clown,-681.0,663.0,18.0
0,2650,Tuna,105.0,-98.0,-7.0
1,2650,Salmon,163.0,-140.0,-23.0
2,2650,Clown,-681.0,663.0,18.0
0,2651,Tuna,106.0,-98.0,-8.0
1,2651,Salmon,165.0,-142.0,-23.0
2,2651,Clown,-681.0,663.0,18.0
0,2652,Tuna,106.0,-98.0,-8.0
1,2652,Salmon,162.0,-139.0,-23.0
2,2652,Clown,-681.0,663.0,18.0
0,2653,Tuna,106.0,-98.0,-8.0
1,2653,Salmon,163.0,-140.0,-23.0
2,2653,Clown,-681.0,663.0,18.0
0,2654,Tuna,108.0,-100.0,-8.0
1,2654,Salmon,163.0,-140.0,-23.0
2,2654,Clown,-681.0,663.0,18.0
0,2655,Tuna,108.0,-100.0,-8.0
1,2655,Salmon,163.0,-140.0,-23.0
2,2655,Clown,-681.0,663.0,18.0
0,2656,Tuna,108.0,-100.0,-8.0
1,2656,Salmon,163.0,-140.0,-23.0
2,2656,Clown,-684.0,666.0,18.0
0,2657,Tuna,108.0,-100.0,-8.0
1,2657,Salmon,163.0,-140.0,-23.0
2,2657,Clown,-684.0,666.0,18.0
0,2658,Tuna,108.0,-99.0,-9.0
1,2658,Salmon,162.0,-139.0,-23.0
2,2658,Clown,-684.0,666.0,18.0
0,2659,Tuna,108.0,-99.0,-9.0
1,2659,Salmon,162.0,-139.0,-23.0
2,2659,Clown,-687.0,666.0,21.0
0,2660,Tuna,109.0,-100.0,-9.0
1,2660,Salmon,162.0,-138.0,-24.0
2,2660,Clown,-687.0,666.0,21.0
0,2661,Tuna,109.0,-99.0,-10.0
1,2661,Salmon,163.0,-140.0,-23.0
2,2661,Clown,-687.0,666.0,21.0
0,2662,Tuna,110.0,-100.0,-10.0
1,2662,Salmon,163.0,-140.0,-23.0
2,2662,Clown,-687.0,666.0,21.0
0,2663,Tuna,110.0,-100.0,-10.0
1,2663,Salmon,162.0,-139.0,-23.0
2,2663,Clown,-690.0,669.0,21.0
0,2664,Tuna,111.0,-101.0,-10.0
1,2664,Salmon,162.0,-139.0,-23.0
2,2664,Clown,-690.0,666.0,24.0
0,2665,Tuna,111.0,-102.0,-9.0
1,2665,Salmon,163.0,-141.0,-22.0
2,2665,Clown,-690.0,666.0,24.0
0,2666,Tuna,111.0,-102.0,-9.0
1,2666,Salmon,164.0,-142.0,-22.0
2,2666,Clown,-690.0,666.0,24.0
0,2667,Tuna,110.0,-101.0,-9.0
1,2667,Salmon,163.0,-141.0,-22.0
2,2667,Clown,-690.0,663.0,27.0
0,2668,Tuna,111.0,-102.0,-9.0
1,2668,Salmon,163.0,-141.0,-22.0
2,2668,Clown,-687.0,660.0,27.0
0,2669,Tuna,111.0,-102.0,-9.0
1,2669,Salmon,163.0,-141.0,-22.0
2,2669,Clown,-687.0,660.0,27.0
0,2670,Tuna,111.0,-102.0,-9.0
1,2670,Salmon,162.0,-141.0,-21.0
2,2670,Clown,-687.0,660.0,27.0
0,2671,Tuna,111.0,-102.0,-9.0
1,2671,Salmon,162.0,-140.0,-22.0
2,2671,Clown,-687.0,660.0,27.0
0,2672,Tuna,112.0,-103.0,-9.0
1,2672,Salmon,163.0,-141.0,-22.0
2,2672,Clown,-687.0,660.0,27.0
0,2673,Tuna,112.0,-103.0,-9.0
1,2673,Salmon,163.0,-142.0,-21.0
2,2673,Clown,-690.0,663.0,27.0
0,2674,Tuna,113.0,-103.0,-10.0
1,2674,Salmon,162.0,-141.0,-21.0
2,2674,Clown,-690.0,663.0,27.0
0,2675,Tuna,113.0,-103.0,-10.0
1,2675,Salmon,162.0,-140.0,-22.0
2,2675,Clown,-690.0,663.0,27.0
0,2676,Tuna,113.0,-103.0,-10.0
1,2676,Salmon,162.0,-140.0,-22.0
2,2676,Clown,-687.0,660.0,27.0
0,2677,Tuna,112.0,-102.0,-10.0
1,2677,Salmon,161.0,-140.0,-21.0
2,2677,Clown,-690.0,663.0,27.0
0,2678,Tuna,112.0,-102.0,-10.0
1,2678,Salmon,163.0,-142.0,-21.0
2,2678,Clown,-690.0,663.0,27.0
0,2679,Tuna,112.0,-102.0,-10.0
1,2679,Salmon,162.0,-140.0,-22.0
2,2679,Clown,-690.0,663.0,27.0
0,2680,Tuna,112.0,-102.0,-10.0
1,2680,Salmon,163.0,-140.0,-23.0
2,2680,Clown,-690.0,663.0,27.0
0,2681,Tuna,111.0,-101.0,-10.0
1,2681,Salmon,162.0,-139.0,-23.0
2,2681,Clown,-690.0,663.0,27.0
0,2682,Tuna,111.0,-101.0,-10.0
1,2682,Salmon,163.0,-140.0,-23.0
2,2682,Clown,-690.0,663.0,27.0
0,2683,Tuna,111.0,-101.0,-10.0
1,2683,Salmon,163.0,-140.0,-23.0
2,2683,Clown,-687.0,660.0,27.0
0,2684,Tuna,111.0,-101.0,-10.0
1,2684,Salmon,164.0,-141.0,-23.0
2,2684,Clown,-687.0,660.0,27.0
0,2685,Tuna,111.0,-101.0,-10.0
1,2685,Salmon,164.0,-141.0,-23.0
2,2685,Clown,-690.0,663.0,27.0
0,2686,Tuna,113.0,-103.0,-10.0
1,2686,Salmon,164.0,-140.0,-24.0
2,2686,Clown,-690.0,663.0,27.0
0,2687,Tuna,113.0,-103.0,-10.0
1,2687,Salmon,165.0,-141.0,-24.0
2,2687,Clown,-690.0,663.0,27.0
0,2688,Tuna,114.0,-104.0,-10.0
1,2688,Salmon,165.0,-141.0,-24.0
2,2688,Clown,-693.0,666.0,27.0
0,2689,Tuna,114.0,-104.0,-10.0
1,2689,Salmon,166.0,-141.0,-25.0
2,2689,Clown,-693.0,666.0,27.0
0,2690,Tuna,113.0,-103.0,-10.0
1,2690,Salmon,166.0,-142.0,-24.0
2,2690,Clown,-693.0,666.0,27.0
0,2691,Tuna,114.0,-104.0,-10.0
1,2691,Salmon,167.0,-144.0,-23.0
2,2691,Clown,-693.0,666.0,27.0
0,2692,Tuna,115.0,-105.0,-10.0
1,2692,Salmon,167.0,-144.0,-23.0
2,2692,Clown,-693.0,666.0,27.0
0,2693,Tuna,115.0,-105.0,-10.0
1,2693,Salmon,166.0,-143.0,-23.0
2,2693,Clown,-693.0,666.0,27.0
0,2694,Tuna,114.0,-104.0,-10.0
1,2694,Salmon,166.0,-143.0,-23.0
2,2694,Clown,-693.0,663.0,30.0
0,2695,Tuna,115.0,-105.0,-10.0
1,2695,Salmon,166.0,-143.0,-23.0
2,2695,Clown,-693.0,663.0,30.0
0,2696,Tuna,114.0,-104.0,-10.0
1,2696,Salmon,167.0,-144.0,-23.0
2,2696,Clown,-693.0,663.0,30.0
0,2697,Tuna,114.0,-104.0,-10.0
1,2697,Salmon,167.0,-144.0,-23.0
2,2697,Clown,-693.0,663.0,30.0
0,2698,Tuna,114.0,-104.0,-10.0
1,2698,Salmon,165.0,-142.0,-23.0
2,2698,Clown,-693.0,663.0,30.0
0,2699,Tuna,112.0,-102.0,-10.0
1,2699,Salmon,167.0,-144.0,-23.0
2,2699,Clown,-693.0,663.0,30.0
0,2700,Tuna,112.0,-102.0,-10.0
1,2700,Salmon,167.0,-144.0,-23.0
2,2700,Clown,-693.0,663.0,30.0
0,2701,Tuna,113.0,-103.0,-10.0
1,2701,Salmon,168.0,-146.0,-22.0
2,2701,Clown,-693.0,663.0,30.0
0,2702,Tuna,114.0,-104.0,-10.0
1,2702,Salmon,168.0,-146.0,-22.0
2,2702,Clown,-696.0,666.0,30.0
0,2703,Tuna,114.0,-104.0,-10.0
1,2703,Salmon,168.0,-147.0,-21.0
2,2703,Clown,-693.0,663.0,30.0
0,2704,Tuna,114.0,-104.0,-10.0
1,2704,Salmon,168.0,-148.0,-20.0
2,2704,Clown,-699.0,669.0,30.0
0,2705,Tuna,114.0,-104.0,-10.0
1,2705,Salmon,168.0,-148.0,-20.0
2,2705,Clown,-699.0,669.0,30.0
0,2706,Tuna,114.0,-104.0,-10.0
1,2706,Salmon,171.0,-151.0,-20.0
2,2706,Clown,-699.0,669.0,30.0
0,2707,Tuna,114.0,-104.0,-10.0
1,2707,Salmon,171.0,-151.0,-20.0
2,2707,Clown,-699.0,669.0,30.0
0,2708,Tuna,114.0,-105.0,-9.0
1,2708,Salmon,171.0,-151.0,-20.0
2,2708,Clown,-699.0,669.0,30.0
0,2709,Tuna,114.0,-105.0,-9.0
1,2709,Salmon,171.0,-151.0,-20.0
2,2709,Clown,-699.0,669.0,30.0
0,2710,Tuna,113.0,-104.0,-9.0
1,2710,Salmon,170.0,-150.0,-20.0
2,2710,Clown,-699.0,669.0,30.0
0,2711,Tuna,112.0,-103.0,-9.0
1,2711,Salmon,170.0,-148.0,-22.0
2,2711,Clown,-699.0,669.0,30.0
0,2712,Tuna,112.0,-103.0,-9.0
1,2712,Salmon,170.0,-148.0,-22.0
2,2712,Clown,-702.0,672.0,30.0
0,2713,Tuna,111.0,-102.0,-9.0
1,2713,Salmon,172.0,-150.0,-22.0
2,2713,Clown,-702.0,672.0,30.0
0,2714,Tuna,111.0,-102.0,-9.0
1,2714,Salmon,171.0,-149.0,-22.0
2,2714,Clown,-702.0,672.0,30.0
0,2715,Tuna,112.0,-104.0,-8.0
1,2715,Salmon,171.0,-149.0,-22.0
2,2715,Clown,-705.0,675.0,30.0
0,2716,Tuna,113.0,-105.0,-8.0
1,2716,Salmon,171.0,-148.0,-23.0
2,2716,Clown,-705.0,672.0,33.0
0,2717,Tuna,113.0,-105.0,-8.0
1,2717,Salmon,171.0,-147.0,-24.0
2,2717,Clown,-705.0,672.0,33.0
0,2718,Tuna,114.0,-106.0,-8.0
1,2718,Salmon,170.0,-146.0,-24.0
2,2718,Clown,-705.0,672.0,33.0
0,2719,Tuna,115.0,-107.0,-8.0
1,2719,Salmon,170.0,-146.0,-24.0
2,2719,Clown,-705.0,672.0,33.0
0,2720,Tuna,115.0,-108.0,-7.0
1,2720,Salmon,171.0,-147.0,-24.0
2,2720,Clown,-705.0,672.0,33.0
0,2721,Tuna,115.0,-108.0,-7.0
1,2721,Salmon,171.0,-147.0,-24.0
2,2721,Clown,-708.0,675.0,33.0
0,2722,Tuna,115.0,-108.0,-7.0
1,2722,Salmon,171.0,-147.0,-24.0
2,2722,Clown,-708.0,675.0,33.0
0,2723,Tuna,116.0,-109.0,-7.0
1,2723,Salmon,169.0,-145.0,-24.0
2,2723,Clown,-708.0,672.0,36.0
0,2724,Tuna,116.0,-109.0,-7.0
1,2724,Salmon,168.0,-144.0,-24.0
2,2724,Clown,-708.0,675.0,33.0
0,2725,Tuna,116.0,-109.0,-7.0
1,2725,Salmon,168.0,-144.0,-24.0
2,2725,Clown,-708.0,675.0,33.0
0,2726,Tuna,116.0,-108.0,-8.0
1,2726,Salmon,169.0,-145.0,-24.0
2,2726,Clown,-708.0,675.0,33.0
0,2727,Tuna,116.0,-108.0,-8.0
1,2727,Salmon,171.0,-147.0,-24.0
2,2727,Clown,-708.0,675.0,33.0
0,2728,Tuna,116.0,-108.0,-8.0
1,2728,Salmon,171.0,-147.0,-24.0
2,2728,Clown,-711.0,678.0,33.0
0,2729,Tuna,116.0,-108.0,-8.0
1,2729,Salmon,171.0,-147.0,-24.0
2,2729,Clown,-711.0,678.0,33.0
0,2730,Tuna,116.0,-108.0,-8.0
1,2730,Salmon,172.0,-148.0,-24.0
2,2730,Clown,-711.0,678.0,33.0
0,2731,Tuna,116.0,-108.0,-8.0
1,2731,Salmon,172.0,-148.0,-24.0
2,2731,Clown,-702.0,672.0,30.0
0,2732,Tuna,117.0,-109.0,-8.0
1,2732,Salmon,173.0,-150.0,-23.0
2,2732,Clown,-702.0,672.0,30.0
0,2733,Tuna,117.0,-109.0,-8.0
1,2733,Salmon,172.0,-149.0,-23.0
2,2733,Clown,-702.0,672.0,30.0
0,2734,Tuna,117.0,-109.0,-8.0
1,2734,Salmon,172.0,-149.0,-23.0
2,2734,Clown,-702.0,672.0,30.0
0,2735,Tuna,117.0,-109.0,-8.0
1,2735,Salmon,171.0,-147.0,-24.0
2,2735,Clown,-702.0,672.0,30.0
0,2736,Tuna,116.0,-108.0,-8.0
1,2736,Salmon,170.0,-148.0,-22.0
2,2736,Clown,-702.0,672.0,30.0
0,2737,Tuna,117.0,-109.0,-8.0
1,2737,Salmon,170.0,-148.0,-22.0
2,2737,Clown,-702.0,672.0,30.0
0,2738,Tuna,118.0,-110.0,-8.0
1,2738,Salmon,170.0,-148.0,-22.0
2,2738,Clown,-702.0,672.0,30.0
0,2739,Tuna,118.0,-110.0,-8.0
1,2739,Salmon,171.0,-149.0,-22.0
2,2739,Clown,-702.0,672.0,30.0
0,2740,Tuna,119.0,-111.0,-8.0
1,2740,Salmon,171.0,-149.0,-22.0
2,2740,Clown,-702.0,669.0,33.0
0,2741,Tuna,119.0,-111.0,-8.0
1,2741,Salmon,172.0,-151.0,-21.0
2,2741,Clown,-705.0,672.0,33.0
0,2742,Tuna,120.0,-112.0,-8.0
1,2742,Salmon,172.0,-151.0,-21.0
2,2742,Clown,-705.0,672.0,33.0
0,2743,Tuna,121.0,-113.0,-8.0
1,2743,Salmon,171.0,-150.0,-21.0
